,year,exporter,importer,product_code,value,weight
57317,2011,276,516,930100,24.053,0.09
57318,2011,276,516,930200,59.998,0.118
57319,2011,276,516,930320,266.818,8.383
57320,2011,276,516,930330,252.206,0.502
57321,2011,276,528,930100,1389.421,0.001
57322,2011,276,528,930200,224.676,0.384
57323,2011,276,528,930320,192.936,0.425
57324,2011,276,528,930330,628.695,2.695
57325,2011,276,540,930200,5.908,0.022
57326,2011,276,540,930320,81.723,1.301
57327,2011,276,540,930330,92.187,0.577
57328,2011,276,554,930100,751.755,2.065
57329,2011,276,554,930200,31.165,0.057
57330,2011,276,554,930320,76.79,0.246
57331,2011,276,554,930330,284.511,1.92
57332,2011,276,562,930100,0.902,0.007
57333,2011,276,579,930100,3468.59,7.063
57334,2011,276,579,930200,511.916,0.873
57335,2011,276,579,930320,447.96,3.032
57336,2011,276,579,930330,3214.225,8.992
57337,2011,276,586,930200,4.401,0.019
57338,2011,276,586,930330,5.703,0.07
57339,2011,276,600,930200,90.537,0.485
57340,2011,276,600,930320,8.558,0.074
57341,2011,276,600,930330,109.963,0.95
57342,2011,276,604,930200,91.659,0.135
57343,2011,276,608,930200,123.778,0.545
57344,2011,276,608,930330,87.34,0.3
57345,2011,276,616,930100,825.945,1.663
57346,2011,276,616,930200,1562.351,3.018
57347,2011,276,616,930320,544.844,2.02
57348,2011,276,616,930330,1535.995,3.503
57349,2011,276,620,930100,138.27,0.404
57350,2011,276,620,930200,202.46,0.564
57351,2011,276,620,930320,164.621,1.235
57352,2011,276,620,930330,67.44,0.342
57353,2011,276,626,930200,2.436,0.008
57354,2011,276,626,930320,8.323,0.02
57355,2011,276,634,930200,51.201,0.07
57356,2011,276,634,930320,2.046,0.005
57357,2011,276,634,930330,51.327,0.153
57358,2011,276,642,930200,151.281,0.756
57359,2011,276,642,930320,83.702,0.528
57360,2011,276,642,930330,324.423,0.632
57361,2011,276,643,930200,812.179,0.856
57362,2011,276,643,930320,3613.373,7.278
57363,2011,276,643,930330,11012.438,23.769
57364,2011,276,682,930200,6.416,0.02
57365,2011,276,682,930330,2.621,0.008
57366,2011,276,686,930200,159.561,0.582
57367,2011,276,688,930200,2.572,0.014
57368,2011,276,688,930320,14.765,0.028
57369,2011,276,688,930330,107.284,0.184
57370,2011,276,699,930200,52.907,0.082
57371,2011,276,699,930320,8.623,0.014
57372,2011,276,699,930330,48.957,0.236
57373,2011,276,702,930200,26.774,0.031
57374,2011,276,702,930330,54.666,0.23
57375,2011,276,703,930200,383.352,0.689
57376,2011,276,703,930320,98.415,0.628
57377,2011,276,703,930330,374.78,1.813
57378,2011,276,704,930320,3.571,0.006
57379,2011,276,705,930200,138.667,0.346
57380,2011,276,705,930320,46.625,0.315
57381,2011,276,705,930330,154.697,0.877
57382,2011,276,710,930100,27.81,0.552
57383,2011,276,710,930200,215.431,0.636
57384,2011,276,710,930320,29.319,0.039
57385,2011,276,710,930330,715.967,0.965
57386,2011,276,724,930200,5267.635,10.864
57387,2011,276,724,930320,181.856,0.976
57388,2011,276,724,930330,2339.594,6.544
57389,2011,276,736,930200,8.938,0.018
57390,2011,276,736,930330,17.995,0.044
57391,2011,276,752,930200,591.62,0.813
57392,2011,276,752,930320,673.863,0.726
57393,2011,276,752,930330,1825.123,4.101
57394,2011,276,757,930200,2228.855,4.405
57395,2011,276,757,930320,950.766,1.894
57396,2011,276,757,930330,2924.421,6.111
57397,2011,276,760,930200,13.514,0.014
57398,2011,276,760,930330,4.914,0.049
57399,2011,276,762,930320,12.267,0.019
57400,2011,276,762,930330,5.727,0.028
57401,2011,276,764,930200,38.543,0.113
57402,2011,276,764,930320,145.89,0.965
57403,2011,276,764,930330,213.969,0.984
57404,2011,276,784,930200,1071.73,2.231
57405,2011,276,784,930320,654.116,0.958
57406,2011,276,784,930330,2755.543,1.733
57407,2011,276,788,930200,1.813,0.002
57408,2011,276,788,930320,15.721,0.06
57409,2011,276,788,930330,3.599,0.008
57410,2011,276,792,930200,85.524,0.235
57411,2011,276,792,930320,178.662,0.853
57412,2011,276,792,930330,3339.071,5.385
57413,2011,276,804,930200,195.505,1.461
57414,2011,276,804,930320,361.798,0.339
57415,2011,276,804,930330,1112.443,1.709
57416,2011,276,807,930330,8.153,0.008
57417,2011,276,818,930200,0.258,0.001
57418,2011,276,818,930320,403.134,0.757
57419,2011,276,818,930330,51.24,0.325
57420,2011,276,826,930200,268.095,0.728
57421,2011,276,826,930320,850.156,4.062
57422,2011,276,826,930330,1390.94,4.71
57423,2011,276,834,930200,0.764,0.003
57424,2011,276,834,930320,0.727,0.012
57425,2011,276,834,930330,6.388,0.018
57426,2011,276,842,930100,46810.115,73.167
57427,2011,276,842,930200,51423.803,266.506
57428,2011,276,842,930320,6766.628,50.278
57429,2011,276,842,930330,12967.553,74.241
57430,2011,276,854,930330,0.693,0.005
57431,2011,276,858,930200,3.688,0.005
57432,2011,276,860,930320,2.111,0.004
57433,2011,276,860,930330,15.237,0.017
57434,2011,276,894,930320,32.55,0.6
57435,2011,276,894,930330,11.892,0.047
57436,2011,288,562,930100,0.212,0.001
57437,2011,288,854,930100,0.17,0.005
57438,2011,288,854,930320,0.064,0.002
57439,2011,300,8,930320,97.023,3.529
57440,2011,300,70,930320,97.804,0.473
57441,2011,300,84,930320,6.679,0.085
57442,2011,300,191,930320,5.922,0.052
57443,2011,300,196,930320,343.262,1.109
57444,2011,300,352,930320,34.117,0.344
57445,2011,300,380,930320,7.035,0.201
57446,2011,300,380,930330,0.313,0.002
57447,2011,300,400,930320,31.702,0.17
57448,2011,300,458,930320,13.266,0.086
57449,2011,300,470,930200,11.826,0.1
57450,2011,300,470,930320,97.479,0.562
57451,2011,300,499,930320,26.85,0.138
57452,2011,300,512,930320,38.63,0.236
57453,2011,300,579,930320,44.712,0.275
57454,2011,300,642,930320,74.653,0.389
57455,2011,300,686,930200,9.211,0.025
57456,2011,300,686,930320,2.934,0.004
57457,2011,300,688,930320,41.269,0.166
57458,2011,300,752,930320,1.293,0.06
57459,2011,300,804,930320,188.958,1.177
57460,2011,300,807,930320,100.702,0.925
57461,2011,300,818,930320,17.699,0.09
57462,2011,300,818,930330,21.662,0.137
57463,2011,300,842,930100,132.85,0.377
57464,2011,304,208,930200,0.938,0.003
57465,2011,304,208,930320,1.903,0.035
57466,2011,304,208,930330,0.966,0.004
57467,2011,304,352,930330,0.093,0.005
57468,2011,320,84,930200,0.159,0.01
57469,2011,328,752,930200,2.158,0.004
57470,2011,344,36,930200,27.64,0.147
57471,2011,344,124,930200,1.004,0.004
57472,2011,344,124,930330,16.416,0.104
57473,2011,344,251,930320,0.406,0.003
57474,2011,344,276,930200,3.332,0.01
57475,2011,344,400,930200,19.273,0.055
57476,2011,344,400,930330,20.056,0.109
57477,2011,344,410,930200,10.535,0.03
57478,2011,344,410,930320,0.666,0.004
57479,2011,344,410,930330,18.46,0.101
57480,2011,344,504,930320,10876.112,315.757
57481,2011,344,586,930100,5.361,0.2
57482,2011,344,586,930200,403.911,1.443
57483,2011,344,586,930320,46.929,0.31
57484,2011,344,591,930330,1.167,0.007
57485,2011,344,598,930200,23.794,0.085
57486,2011,344,598,930330,142.178,0.901
57487,2011,344,710,930100,0.051,0.009
57488,2011,344,826,930330,3.021,0.016
57489,2011,348,40,930320,18.944,0.069
57490,2011,348,40,930330,31.318,0.21
57491,2011,348,124,930320,0.798,0.005
57492,2011,348,191,930320,0.655,0.005
57493,2011,348,276,930320,1.75,0.06
57494,2011,348,422,930320,1.004,0.015
57495,2011,348,842,930100,36.997,0.105
57496,2011,348,842,930200,29.987,0.107
57497,2011,348,842,930330,19.274,0.122
57498,2011,352,40,930330,0.567,0.004
57499,2011,352,276,930330,2.475,0.006
57500,2011,352,380,930320,2.968,0.002
57501,2011,360,36,930100,0.236,0.075
57502,2011,360,608,930100,0.375,0.003
57503,2011,360,626,930100,0.09,0.2
57504,2011,360,724,930200,0.652,0.08
57505,2011,360,842,930100,300.0,6.48
57506,2011,372,36,930320,1.391,0.025
57507,2011,372,36,930330,1.391,0.009
57508,2011,372,702,930100,1.67,0.02
57509,2011,372,826,930320,42.699,0.345
57510,2011,372,826,930330,2.915,0.012
57511,2011,372,842,930320,6.848,0.05
57512,2011,372,842,930330,0.399,0.003
57513,2011,376,24,930200,988.0,2.838
57514,2011,376,31,930100,49.0,0.151
57515,2011,376,31,930200,67.0,0.192
57516,2011,376,32,930100,15.452,0.028
57517,2011,376,32,930200,40.61,0.102
57518,2011,376,36,930100,7697.702,4.47
57519,2011,376,36,930200,8.833,0.062
57520,2011,376,40,930100,15822.0,54.587
57521,2011,376,40,930200,10.0,0.029
57522,2011,376,40,930320,7.93,0.029
57523,2011,376,52,930200,3.873,0.008
57524,2011,376,56,930100,315.0,1.475
57525,2011,376,56,930200,64.0,0.184
57526,2011,376,72,930100,12.715,0.002
57527,2011,376,76,930100,475.791,1.458
57528,2011,376,124,930100,62.879,0.203
57529,2011,376,124,930200,140.014,0.326
57530,2011,376,124,930330,6.825,0.043
57531,2011,376,152,930100,10.0,0.047
57532,2011,376,152,930200,166.789,0.621
57533,2011,376,170,930100,1108.495,2.233
57534,2011,376,170,930200,1386.318,4.966
57535,2011,376,191,930200,1.48,0.003
57536,2011,376,203,930200,27.211,0.151
57537,2011,376,222,930200,94.259,0.365
57538,2011,376,233,930100,177.0,0.837
57539,2011,376,268,930200,752.0,2.16
57540,2011,376,276,930100,6487.0,23.824
57541,2011,376,276,930200,142.2,1.085
57542,2011,376,276,930330,1.68,0.025
57543,2011,376,288,930100,5.0,0.024
57544,2011,376,300,930200,27.0,0.078
57545,2011,376,320,930200,23.093,0.121
57546,2011,376,340,930100,7920.481,17.521
57547,2011,376,340,930200,2102.146,11.806
57548,2011,376,340,930320,174.0,1.026
57549,2011,376,360,930200,202.815,0.11
57550,2011,376,380,930100,513.0,2.425
57551,2011,376,380,930200,217.218,0.623
57552,2011,376,410,930200,15.63,0.011
57553,2011,376,442,930100,19.431,0.114
57554,2011,376,442,930200,3.018,0.006
57555,2011,376,454,930200,16.0,0.046
57556,2011,376,454,930330,36.406,0.065
57557,2011,376,470,930200,17.76,0.067
57558,2011,376,470,930320,6.411,0.305
57559,2011,376,470,930330,25.0,0.136
57560,2011,376,484,930100,328.921,0.018
57561,2011,376,484,930200,30.547,0.109
57562,2011,376,554,930100,4.326,0.003
57563,2011,376,554,930200,16.264,0.053
57564,2011,376,579,930100,8.0,0.038
57565,2011,376,579,930200,2.824,0.003
57566,2011,376,598,930200,90.579,0.324
57567,2011,376,600,930200,471.466,1.723
57568,2011,376,604,930100,4.442,0.053
57569,2011,376,604,930200,178.363,0.693
57570,2011,376,608,930100,740.0,2.145
57571,2011,376,608,930200,200.022,0.846
57572,2011,376,608,930330,57.151,0.308
57573,2011,376,616,930100,3152.249,0.518
57574,2011,376,699,930100,1145.0,5.412
57575,2011,376,699,930200,6.381,0.023
57576,2011,376,710,930200,3.0,0.009
57577,2011,376,710,930330,1.08,0.019
57578,2011,376,724,930100,8.0,0.038
57579,2011,376,748,930200,113.0,0.325
57580,2011,376,752,930100,2.0,0.009
57581,2011,376,757,930200,38.06,0.137
57582,2011,376,764,930100,4464.04,16.341
57583,2011,376,764,930200,1577.093,4.016
57584,2011,376,764,930320,15073.708,69.083
57585,2011,376,800,930100,65.471,0.084
57586,2011,376,800,930200,152.0,0.437
57587,2011,376,804,930200,44.0,0.126
57588,2011,376,807,930200,35.0,0.101
57589,2011,376,826,930100,283.0,0.676
57590,2011,376,826,930200,16.0,0.046
57591,2011,376,834,930200,0.241,0.003
57592,2011,376,842,930100,12577.272,2.663
57593,2011,376,842,930200,3436.151,10.991
57594,2011,376,854,930200,90.256,0.256
57595,2011,380,8,930200,82.824,0.118
57596,2011,380,8,930320,242.597,3.232
57597,2011,380,8,930330,38.756,0.616
57598,2011,380,12,930200,3949.936,6.293
57599,2011,380,20,930200,0.91,0.001
57600,2011,380,20,930320,25.157,0.054
57601,2011,380,20,930330,5.135,0.03
57602,2011,380,24,930320,7.823,0.008
57603,2011,380,24,930330,8.303,0.007
57604,2011,380,32,930200,940.26,2.777
57605,2011,380,32,930320,918.009,8.064
57606,2011,380,32,930330,9.733,0.06
57607,2011,380,36,930200,597.557,1.188
57608,2011,380,36,930320,5855.169,14.348
57609,2011,380,36,930330,285.774,0.95
57610,2011,380,40,930200,744.858,1.903
57611,2011,380,40,930320,1040.481,4.257
57612,2011,380,40,930330,320.226,1.574
57613,2011,380,44,930320,25.889,0.128
57614,2011,380,48,930200,9.958,0.049
57615,2011,380,48,930320,249.366,0.887
57616,2011,380,50,930200,8.251,0.029
57617,2011,380,50,930320,16.634,0.104
57618,2011,380,52,930200,1.55,0.006
57619,2011,380,52,930320,7.405,0.021
57620,2011,380,56,930200,153.993,0.394
57621,2011,380,56,930320,621.491,2.869
57622,2011,380,56,930330,390.756,1.868
57623,2011,380,76,930100,341.614,0.8
57624,2011,380,76,930200,20.198,0.024
57625,2011,380,76,930320,49.413,0.355
57626,2011,380,76,930330,21.664,0.022
57627,2011,380,100,930200,13.773,0.035
57628,2011,380,100,930320,643.105,2.786
57629,2011,380,100,930330,51.238,0.248
57630,2011,380,112,930200,1429.616,1.65
57631,2011,380,112,930320,57.58,0.177
57632,2011,380,112,930330,2.506,0.004
57633,2011,380,120,930330,116.015,0.51
57634,2011,380,124,930100,29.126,0.103
57635,2011,380,124,930200,1151.633,3.679
57636,2011,380,124,930320,6209.229,34.034
57637,2011,380,124,930330,1124.138,6.803
57638,2011,380,152,930200,17.319,0.025
57639,2011,380,152,930320,168.767,0.292
57640,2011,380,152,930330,3.486,0.022
57641,2011,380,156,930200,411.937,0.375
57642,2011,380,156,930320,18.997,0.018
57643,2011,380,156,930330,478.94,3.035
57644,2011,380,170,930100,254.561,5.0
57645,2011,380,170,930200,0.602,0.002
57646,2011,380,170,930320,42.792,0.402
57647,2011,380,170,930330,0.838,0.007
57648,2011,380,188,930200,5.759,0.037
57649,2011,380,191,930200,0.48,0.004
57650,2011,380,191,930320,141.068,0.455
57651,2011,380,191,930330,43.176,0.117
57652,2011,380,196,930320,2377.121,10.696
57653,2011,380,196,930330,315.668,1.525
57654,2011,380,203,930200,56.45,0.152
57655,2011,380,203,930320,288.072,2.469
57656,2011,380,203,930330,231.981,1.217
57657,2011,380,208,930200,109.622,0.291
57658,2011,380,208,930320,1758.852,7.531
57659,2011,380,208,930330,317.119,1.826
57660,2011,380,214,930320,118.592,0.333
57661,2011,380,214,930330,33.728,0.214
57662,2011,380,222,930200,634.647,1.398
57663,2011,380,222,930320,3.346,0.006
57664,2011,380,231,930320,0.177,0.005
57665,2011,380,231,930330,4.259,0.023
57666,2011,380,233,930200,1.488,0.004
57667,2011,380,233,930320,73.261,0.32
57668,2011,380,233,930330,20.987,0.106
57669,2011,380,242,930320,2.18,0.003
57670,2011,380,242,930330,1.48,0.009
57671,2011,380,246,930200,58.652,0.153
57672,2011,380,246,930320,2195.265,9.518
57673,2011,380,246,930330,95.897,0.506
57674,2011,380,251,930200,1366.502,3.492
57675,2011,380,251,930320,18186.12,78.514
57676,2011,380,251,930330,5358.602,25.962
57677,2011,380,258,930320,14.924,0.043
57678,2011,380,258,930330,5.598,0.027
57679,2011,380,268,930320,81.76,0.263
57680,2011,380,268,930330,10.044,0.028
57681,2011,380,276,930200,246.843,0.646
57682,2011,380,276,930320,7179.693,30.579
57683,2011,380,276,930330,862.842,4.276
57684,2011,380,300,930200,198.537,0.507
57685,2011,380,300,930320,3296.303,14.163
57686,2011,380,300,930330,27.836,0.179
57687,2011,380,308,930200,0.608,0.011
57688,2011,380,320,930200,246.836,0.411
57689,2011,380,320,930320,92.648,0.329
57690,2011,380,320,930330,56.689,0.26
57691,2011,380,340,930200,1151.153,1.971
57692,2011,380,340,930330,35.281,0.224
57693,2011,380,344,930200,11.014,0.039
57694,2011,380,348,930200,1.796,0.005
57695,2011,380,348,930320,266.594,1.394
57696,2011,380,348,930330,6.061,0.032
57697,2011,380,352,930200,12.493,0.022
57698,2011,380,352,930320,326.677,1.298
57699,2011,380,352,930330,70.161,0.12
57700,2011,380,360,930100,1234.705,1.199
57701,2011,380,360,930200,464.702,0.015
57702,2011,380,360,930330,4.566,0.017
57703,2011,380,372,930320,527.267,2.3
57704,2011,380,372,930330,33.217,0.16
57705,2011,380,376,930200,4.459,0.002
57706,2011,380,392,930100,3.24,0.01
57707,2011,380,392,930200,44.797,0.03
57708,2011,380,392,930320,904.46,1.198
57709,2011,380,392,930330,19.712,0.054
57710,2011,380,398,930200,102.416,0.35
57711,2011,380,398,930320,674.1,2.21
57712,2011,380,398,930330,56.198,0.262
57713,2011,380,400,930320,2618.858,9.834
57714,2011,380,404,930320,58.808,0.167
57715,2011,380,404,930330,54.963,0.162
57716,2011,380,410,930200,166.289,0.208
57717,2011,380,410,930320,246.258,0.906
57718,2011,380,410,930330,0.555,0.001
57719,2011,380,414,930200,24.245,0.021
57720,2011,380,414,930320,2133.364,6.834
57721,2011,380,414,930330,80.422,0.484
57722,2011,380,417,930320,29.62,0.093
57723,2011,380,417,930330,16.5,0.097
57724,2011,380,422,930200,165.187,0.404
57725,2011,380,422,930320,1474.793,6.733
57726,2011,380,422,930330,842.174,1.351
57727,2011,380,428,930200,4.306,0.011
57728,2011,380,428,930320,81.413,0.348
57729,2011,380,428,930330,41.36,0.165
57730,2011,380,440,930200,3.062,0.008
57731,2011,380,440,930320,48.838,0.215
57732,2011,380,440,930330,24.949,0.132
57733,2011,380,442,930200,0.701,0.001
57734,2011,380,442,930320,113.319,0.58
57735,2011,380,442,930330,20.577,0.097
57736,2011,380,458,930200,114.544,0.094
57737,2011,380,458,930320,379.096,2.021
57738,2011,380,458,930330,28.697,0.156
57739,2011,380,470,930200,89.358,0.236
57740,2011,380,470,930320,460.453,2.102
57741,2011,380,470,930330,921.876,5.516
57742,2011,380,480,930200,0.771,0.003
57743,2011,380,480,930320,17.434,0.052
57744,2011,380,480,930330,16.43,0.104
57745,2011,380,484,930100,6261.984,17.78
57746,2011,380,484,930200,3469.375,6.695
57747,2011,380,484,930320,452.655,0.997
57748,2011,380,484,930330,686.943,2.755
57749,2011,380,490,930320,49.085,0.088
57750,2011,380,496,930320,13.114,0.072
57751,2011,380,496,930330,6.607,0.018
57752,2011,380,498,930320,226.283,0.55
57753,2011,380,498,930330,3.342,0.008
57754,2011,380,499,930200,8.023,0.008
57755,2011,380,499,930320,130.225,0.869
57756,2011,380,499,930330,44.55,0.148
57757,2011,380,504,930200,2844.386,5.641
57758,2011,380,504,930320,3256.649,14.16
57759,2011,380,504,930330,7.033,0.007
57760,2011,380,512,930200,848.162,1.999
57761,2011,380,524,930320,2.735,0.03
57762,2011,380,528,930100,7457.89,16.438
57763,2011,380,528,930200,56.202,0.156
57764,2011,380,528,930320,246.401,1.035
57765,2011,380,528,930330,49.854,0.239
57766,2011,380,540,930200,2.124,0.008
57767,2011,380,540,930320,41.995,0.299
57768,2011,380,540,930330,51.374,0.282
57769,2011,380,554,930100,23.705,0.068
57770,2011,380,554,930200,43.75,0.145
57771,2011,380,554,930320,2505.141,7.382
57772,2011,380,554,930330,39.168,0.223
57773,2011,380,558,930320,1.542,0.083
57774,2011,380,562,930100,0.212,0.002
57775,2011,380,566,930200,576.586,1.109
57776,2011,380,579,930100,7595.629,14.08
57777,2011,380,579,930200,283.069,0.441
57778,2011,380,579,930320,3132.528,11.256
57779,2011,380,579,930330,91.925,0.325
57780,2011,380,586,930200,428.472,0.938
57781,2011,380,586,930320,139.11,0.92
57782,2011,380,600,930200,0.209,0.004
57783,2011,380,600,930330,0.531,0.006
57784,2011,380,604,930200,264.951,0.68
57785,2011,380,604,930320,78.668,0.168
57786,2011,380,604,930330,44.305,0.134
57787,2011,380,608,930100,9.743,0.029
57788,2011,380,608,930200,42.299,0.095
57789,2011,380,608,930320,126.805,0.479
57790,2011,380,608,930330,5.373,0.027
57791,2011,380,616,930100,6250.451,4.515
57792,2011,380,616,930200,59.142,0.151
57793,2011,380,616,930320,659.983,2.964
57794,2011,380,616,930330,152.21,0.672
57795,2011,380,620,930200,9.772,0.027
57796,2011,380,620,930320,675.089,3.114
57797,2011,380,620,930330,63.607,0.362
57798,2011,380,634,930320,469.887,0.476
57799,2011,380,642,930200,88.241,0.225
57800,2011,380,642,930320,615.934,2.669
57801,2011,380,642,930330,204.903,0.99
57802,2011,380,643,930200,66.563,0.071
57803,2011,380,643,930320,17960.891,62.521
57804,2011,380,643,930330,2342.7,8.097
57805,2011,380,670,930200,1.082,0.001
57806,2011,380,682,930320,38.378,0.103
57807,2011,380,686,930100,33.93,46.22
57808,2011,380,688,930200,2.282,0.009
57809,2011,380,688,930320,226.645,0.764
57810,2011,380,688,930330,35.477,0.116
57811,2011,380,699,930200,48.22,0.032
57812,2011,380,699,930320,241.278,0.181
57813,2011,380,699,930330,51.684,0.327
57814,2011,380,702,930200,24.873,0.019
